epoch,validation_price_mae,loss,price_loss
1.0,0.026941951220703125,0.06338314735167026,0.06338314735167026
2.0,0.012738613104248047,0.02033576386671066,0.02033576386671066
3.0,0.011953206411743165,0.012782372890794277,0.012782372890794277
4.0,0.011758872283935547,0.012339555491793155,0.012339555491793155
5.0,0.011454109674072266,0.011846151931035519,0.011846151931035519
6.0,0.009497365808105469,0.011163278430187702,0.011163278430187702
7.0,0.008364611770629882,0.009927445115280152,0.009927445115280152
8.0,0.009378266790771484,0.008912105506396293,0.008912105506396293
9.0,0.008313791949462891,0.008404310976290703,0.008404310976290703
10.0,0.008192917474365234,0.008059950537157058,0.008059950537157058
11.0,0.00797539172668457,0.0077690302300632,0.0077690302300632
12.0,0.00690638828125,0.007414626284581423,0.007414626284581423
13.0,0.00705589723815918,0.007034347531867028,0.007034347531867028
14.0,0.006842463677978515,0.006634903737676143,0.006634903737676143
15.0,0.005774457815551757,0.00623161828468442,0.00623161828468442
16.0,0.0057108103302001955,0.005826981250071525,0.005826981250071525
17.0,0.006069279878234864,0.005489046368229389,0.005489046368229389
18.0,0.005123471823120117,0.005206581235957145,0.005206581235957145
19.0,0.004707369305419922,0.004952535741245746,0.004952535741245746
20.0,0.004450830119323731,0.0047258627454161645,0.0047258627454161645
21.0,0.005391690924072266,0.0045371109227776525,0.0045371109227776525
22.0,0.004102761337280273,0.0043736229629695415,0.0043736229629695415
23.0,0.004140145840454102,0.004233298564314842,0.004233298564314842
24.0,0.003747218730163574,0.004089119277906418,0.004089119277906418
25.0,0.0038554805419921873,0.003967238905888796,0.003967238905888796
26.0,0.0035014587615966796,0.0038609430260509252,0.0038609430260509252
27.0,0.003559512257385254,0.003747820922574401,0.003747820922574401
28.0,0.0034309596725463866,0.0036480809583842753,0.0036480809583842753
29.0,0.00343268084564209,0.003563873897603154,0.003563873897603154
30.0,0.0036715147705078124,0.003469343162959814,0.003469343162959814
31.0,0.0034160735137939453,0.0033837596062362193,0.0033837596062362193
32.0,0.0034253141967773436,0.003308442516386509,0.003308442516386509
33.0,0.0034243523361206056,0.0032256576223939656,0.0032256576223939656
34.0,0.0029717943733215332,0.0031669289306730034,0.0031669289306730034
35.0,0.0029174231315612794,0.0031063364342838527,0.0031063364342838527
36.0,0.0029927592712402345,0.0030378702575951815,0.0030378702575951815
37.0,0.003089665905761719,0.0029836542461544277,0.0029836542461544277
38.0,0.004627355491638184,0.004497917003327608,0.004497917003327608
39.0,0.0050280324737548825,0.005143341809296608,0.005143341809296608
40.0,0.004258356886291504,0.004831367323505879,0.004831367323505879
41.0,0.0048460283325195315,0.004588942135477066,0.004588942135477066
42.0,0.0039367575302124026,0.004510669292610884,0.004510669292610884
43.0,0.004435389346313477,0.0043774770597457885,0.0043774770597457885
44.0,0.003963289321899414,0.004308326174515486,0.004308326174515486
45.0,0.004302399156188965,0.004204768798625469,0.004204768798625469
46.0,0.0033837687591552735,0.004153136734563113,0.004153136734563113
47.0,0.0038935579513549807,0.004114415272140503,0.004114415272140503
48.0,0.003465802932739258,0.004016487656283378,0.004016487656283378
49.0,0.003832896014404297,0.003987776278495788,0.003987776278495788
50.0,0.004086311975097656,0.003948632816934586,0.003948632816934586
51.0,0.004304064328002929,0.003904086093428731,0.003904086093428731
52.0,0.004251383511352539,0.003822073711207509,0.003822073711207509
53.0,0.004090922662353515,0.003831399070841074,0.003831399070841074
54.0,0.004235458947753906,0.003764495687583089,0.003764495687583089
55.0,0.003704074850463867,0.003693528195655346,0.003693528195655346
56.0,0.0034009020950317385,0.0036904166332274676,0.0036904166332274676
57.0,0.0033742356735229494,0.0036538229513555765,0.0036538229513555765
58.0,0.0036730089080810545,0.0036281217945039273,0.0036281217945039273
59.0,0.0031192471351623534,0.0035973289413660766,0.0035973289413660766
60.0,0.003265263298034668,0.0035503659362852574,0.0035503659362852574
61.0,0.003432278112792969,0.0034924670028567313,0.0034924670028567313
62.0,0.0035586807891845704,0.003410841063046455,0.003410841063046455
63.0,0.003314897206115723,0.00351656452562809,0.00351656452562809
64.0,0.003598197671508789,0.003419146767807007,0.003419146767807007
65.0,0.0029125671028137207,0.0033654943101733923,0.0033654943101733923
66.0,0.0031738169105529784,0.003419262998175621,0.003419262998175621
67.0,0.0035573798965454102,0.0033159329846233127,0.0033159329846233127
68.0,0.003333541314697266,0.0033323308422863484,0.0033323308422863484
69.0,0.0036749432495117185,0.0032684220978587866,0.0032684220978587866
70.0,0.0035460592697143553,0.0032576872820913793,0.0032576872820913793
71.0,0.0036292172744750977,0.0032872573080301283,0.0032872573080301283
72.0,0.002996275286102295,0.0031174020374178887,0.0031174020374178887
