epoch,validation_price_mae,loss,price_loss,learning_rate
66.0,0.0005840544353485107,0.0005885062441310287,0.0005885062441310287,0.000125
67.0,0.0005879264362335206,0.000583934096827358,0.000583934096827358,0.000125
68.0,0.0005805347114562988,0.0005790656151551008,0.0005790656151551008,6.25e-05
69.0,0.0005217866411209107,0.0005244654079198837,0.0005244654079198837,6.25e-05
70.0,0.0005529058710098267,0.0005283708350113034,0.0005283708350113034,6.25e-05
71.0,0.0005156512859344482,0.0005300776057833433,0.0005300776057833433,6.25e-05
72.0,0.0005126847332000733,0.0005267409662829339,0.0005267409662829339,6.25e-05
73.0,0.0005128173227310181,0.0005224290733672678,0.0005224290733672678,6.25e-05
74.0,0.0005346708053588867,0.0005194467998243869,0.0005194467998243869,6.25e-05
75.0,0.000505493359375,0.0005155829075871407,0.0005155829075871407,6.25e-05
76.0,0.0005170383380889893,0.0005123558425763249,0.0005123558425763249,6.25e-05
77.0,0.0005092725589752197,0.0005091356510178745,0.0005091356510178745,6.25e-05
78.0,0.000512358028793335,0.0005059938390216232,0.0005059938390216232,6.25e-05
79.0,0.000492228401184082,0.0005027557753210515,0.0005027557753210515,6.25e-05
80.0,0.0004938648851394653,0.0005000172129341959,0.0005000172129341959,6.25e-05
81.0,0.00048755587787628174,0.0004970166613185406,0.0004970166613185406,6.25e-05
82.0,0.000487109912109375,0.0004940950338803232,0.0004940950338803232,6.25e-05
83.0,0.0004901247646331787,0.0004912356224620342,0.0004912356224620342,6.25e-05
84.0,0.0004725853118896484,0.0004884365377054364,0.0004884365377054364,6.25e-05
85.0,0.0004995451412200928,0.0004859296061629057,0.0004859296061629057,6.25e-05
86.0,0.00047707117195129394,0.0004831666519322246,0.0004831666519322246,6.25e-05
87.0,0.00047823780097961424,0.0004806995380400866,0.0004806995380400866,6.25e-05
88.0,0.0004853705991744995,0.00047789161151476204,0.00047789161151476204,3.125e-05
89.0,0.0004577657932281494,0.00045821353456430137,0.00045821353456430137,3.125e-05
90.0,0.0004595030639648437,0.0004579400270948559,0.0004579400270948559,3.125e-05
91.0,0.0004527998077392578,0.00045868963982246814,0.00045868963982246814,3.125e-05
92.0,0.00045711660919189455,0.0004567793571464717,0.0004567793571464717,3.125e-05
93.0,0.00045134007987976074,0.00045453106579065324,0.00045453106579065324,3.125e-05
94.0,0.0004473992374420166,0.000452880688303262,0.000452880688303262,3.125e-05
95.0,0.00044622146129608153,0.00045082534619525076,0.00045082534619525076,3.125e-05
96.0,0.00044331115894317627,0.00044885441406466065,0.00044885441406466065,3.125e-05
97.0,0.0004498471973419189,0.00044702558165661993,0.00044702558165661993,3.125e-05
98.0,0.0004423660531997681,0.00044511345105171206,0.00044511345105171206,3.125e-05
99.0,0.000445293953704834,0.00044350442204244434,0.00044350442204244434,3.125e-05
100.0,0.00043693460693359376,0.0004415128407472372,0.0004415128407472372,3.125e-05
