epoch,validation_price_mae,loss,price_loss
1.0,0.015363770629882813,0.03370665114728451,0.03370665114728451
2.0,0.009583739202880859,0.014342544867715835,0.014342544867715835
3.0,0.008483652416992187,0.012204041520557403,0.012204041520557403
4.0,0.006646557763671875,0.008521156580672264,0.008521156580672264
5.0,0.008544025964355469,0.007609285831949711,0.007609285831949711
6.0,0.006074511270141601,0.00692753895966053,0.00692753895966053
7.0,0.006051650364685059,0.006349730507769585,0.006349730507769585
8.0,0.005713990866088867,0.00588606556932211,0.00588606556932211
9.0,0.0057989481384277345,0.005523173428803682,0.005523173428803682
10.0,0.005131791020202637,0.005243715212943554,0.005243715212943554
11.0,0.00454976612701416,0.004950403212345839,0.004950403212345839
12.0,0.005332620245361328,0.004707021641593576,0.004707021641593576
13.0,0.0046915246826171875,0.0045134854403316976,0.0045134854403316976
14.0,0.007747807006835938,0.006111076976532936,0.006111076976532936
15.0,0.003663131918334961,0.006145956023262739,0.006145956023262739
16.0,0.003682455780029297,0.0038717084490543603,0.0038717084490543603
17.0,0.0038465766876220704,0.0039223547688794136,0.0039223547688794136
18.0,0.003849346041870117,0.0038339907747769355,0.0038339907747769355
19.0,0.007570252847290039,0.004481861984969378,0.004481861984969378
20.0,0.005074709553527832,0.005988238992949724,0.005988238992949724
21.0,0.003292200779724121,0.004493467623540163,0.004493467623540163
22.0,0.0036076376190185546,0.0033456433992815017,0.0033456433992815017
23.0,0.00316377250289917,0.0033430045457178356,0.0033430045457178356
24.0,0.004334337759399414,0.0032685117141509055,0.0032685117141509055
25.0,0.0034381410095214843,0.004385025531163216,0.004385025531163216
26.0,0.0032300288665771484,0.0030553688237518074,0.0030553688237518074
27.0,0.005394545825195313,0.0036566638713109493,0.0036566638713109493
28.0,0.0049606300140380855,0.004709837120330334,0.004709837120330334
29.0,0.0037805831817626953,0.004738850319494009,0.004738850319494009
30.0,0.0026620150390625,0.0026742710723662378,0.0026742710723662378
31.0,0.004106427914428711,0.0030359560684162378,0.0030359560684162378
32.0,0.00267312491607666,0.0041562698282247785,0.0041562698282247785
33.0,0.0024736289306640626,0.0026357262176454066,0.0026357262176454066
34.0,0.004388963743591308,0.0033755451392555235,0.0033755451392555235
35.0,0.003885137283325195,0.0044748072133535145,0.0044748072133535145
36.0,0.002381696910095215,0.0036532281030637027,0.0036532281030637027
37.0,0.0024664212829589843,0.0024153594056367873,0.0024153594056367873
38.0,0.0027601696884155275,0.0024385431270039083,0.0024385431270039083
39.0,0.0036065767974853514,0.00265693696303606,0.00265693696303606
40.0,0.0037467911254882814,0.004313565393511057,0.004313565393511057
41.0,0.0021651176361083984,0.003709309326376319,0.003709309326376319
42.0,0.002043961939239502,0.0022438504277843235,0.0022438504277843235
43.0,0.0037174294891357423,0.0032559974963533877,0.0032559974963533877
44.0,0.0020802304908752443,0.0029144630675423146,0.0029144630675423146
45.0,0.004807889672851563,0.0035043526132285596,0.0035043526132285596
46.0,0.004199890327453613,0.0037334138122034075,0.0037334138122034075
47.0,0.003103074626159668,0.003677217511046529,0.003677217511046529
48.0,0.001798021694946289,0.0034867904921367762,0.0034867904921367762
49.0,0.0021668583015441896,0.0020450980096405743,0.0020450980096405743
50.0,0.0019254368919372558,0.002135273367576599,0.002135273367576599
51.0,0.004248758782958984,0.003264179067469835,0.003264179067469835
52.0,0.001988011462402344,0.0034810310640302302,0.0034810310640302302
53.0,0.0020558200500488282,0.002027026360519528,0.002027026360519528
54.0,0.003718549526977539,0.0023490880765628815,0.0023490880765628815
55.0,0.00443096895904541,0.0036111230024647714,0.0036111230024647714
56.0,0.0034621354125976564,0.0035816559313642977,0.0035816559313642977
57.0,0.0020211423904418946,0.0021628595685243605,0.0021628595685243605
58.0,0.004116610066223145,0.002947889323874712,0.002947889323874712
59.0,0.004083390274047851,0.003405427300794125,0.003405427300794125
60.0,0.0038266288024902343,0.0033385881730401516,0.0033385881730401516
61.0,0.0018041685012817382,0.0021226001175659896,0.0021226001175659896
62.0,0.002146533352661133,0.0018962647587430477,0.0018962647587430477
63.0,0.004650314131164551,0.0024712192712169887,0.0024712192712169887
64.0,0.0020671651016235353,0.0033684025916934012,0.0033684025916934012
65.0,0.001960305256652832,0.001864055465283394,0.001864055465283394
66.0,0.002842606108856201,0.002105999926879406,0.002105999926879406
67.0,0.002721625842285156,0.003498864889200926,0.003498864889200926
68.0,0.0029394157989501954,0.0031870206324845552,0.0031870206324845552
69.0,0.001839192389678955,0.001930086392674446,0.001930086392674446
70.0,0.0024938281784057615,0.0019460692739140988,0.0019460692739140988
71.0,0.0036751350143432618,0.003330331188595295,0.003330331188595295
72.0,0.0032081116401672365,0.0030537164539694785,0.0030537164539694785
73.0,0.001650133032989502,0.002263802577623129,0.002263802577623129
74.0,0.001940115982055664,0.0017707530839666725,0.0017707530839666725
75.0,0.003086707293701172,0.003228652877486944,0.003228652877486944
76.0,0.0021434753997802733,0.0030804497754985095,0.0030804497754985095
77.0,0.002125565380859375,0.0028531175276851656,0.0028531175276851656
78.0,0.002280346272277832,0.003146791535963416,0.003146791535963416
79.0,0.0028359580963134767,0.002817508001497388,0.002817508001497388
80.0,0.0023285639572143556,0.002947150711775422,0.002947150711775422
81.0,0.002893109428405762,0.002850510719076395,0.002850510719076395
82.0,0.0026879612014770508,0.0027627311009687187,0.0027627311009687187
83.0,0.0027776630447387696,0.0028096080854552986,0.0028096080854552986
84.0,0.0015273027290344239,0.0017348125754836202,0.0017348125754836202
85.0,0.0011698003776550293,0.0018314104532569646,0.0018314104532569646
86.0,0.0027984185966491697,0.0030843527724605797,0.0030843527724605797
87.0,0.001672483738708496,0.002506857998172343,0.002506857998172343
88.0,0.0018705783035278321,0.0016561722659283876,0.0016561722659283876
89.0,0.0024585789573669434,0.0025659645869857074,0.0025659645869857074
90.0,0.002067963818359375,0.002958610951785445,0.002958610951785445
91.0,0.0015873703285217285,0.0018667165762117504,0.0018667165762117504
92.0,0.001578374423980713,0.0016334600995975732,0.0016334600995975732
93.0,0.0035400146514892577,0.0022443672415965797,0.0022443672415965797
94.0,0.002770232026672363,0.0028297336359480022,0.0028297336359480022
95.0,0.0025117222366333007,0.003023594007630944,0.003023594007630944
96.0,0.0027625525535583495,0.0025695473446685074,0.0025695473446685074
97.0,0.0011782525745391845,0.0027691639466395973,0.0027691639466395973
98.0,0.0014717380683898925,0.0015624639865747093,0.0015624639865747093
99.0,0.0034899723693847654,0.0018119015921121836,0.0018119015921121836
100.0,0.0027250334465026855,0.0028062201884680987,0.0028062201884680987
