epoch,validation_price_mae,loss,price_loss,learning_rate
71.0,0.0020148670944213866,0.0021196021373999117,0.0021196021373999117,0.001
72.0,0.0021122665100097656,0.0021067472734606265,0.0021067472734606265,0.001
73.0,0.0021530434661865233,0.00209459866422236,0.00209459866422236,0.001
74.0,0.002117998846435547,0.00208050814399302,0.00208050814399302,0.001
75.0,0.002030969191741943,0.0020703222783279417,0.0020703222783279417,0.001
76.0,0.002061259732055664,0.0020566771591967346,0.0020566771591967346,0.001
77.0,0.0020606145904541015,0.002045644057543874,0.002045644057543874,0.001
78.0,0.0020124363670349123,0.002034059502556324,0.002034059502556324,0.001
79.0,0.002046347243499756,0.002023208238195181,0.002023208238195181,0.001
80.0,0.0019467016647338868,0.002011127784771025,0.002011127784771025,0.001
81.0,0.0019860814361572264,0.0020015165751230716,0.0020015165751230716,0.001
82.0,0.002023965717315674,0.001990701248371601,0.001990701248371601,0.001
83.0,0.002034997339630127,0.0019802251681977513,0.0019802251681977513,0.001
84.0,0.001997211033630371,0.001976525723089576,0.001976525723089576,0.001
85.0,0.0019778202674865723,0.0019593115386861565,0.0019593115386861565,0.001
86.0,0.0019294222007751466,0.0019491545449444652,0.0019491545449444652,0.001
87.0,0.001891162439727783,0.001940633501327634,0.001940633501327634,0.001
88.0,0.0019892762977600097,0.0019370107152539492,0.0019370107152539492,0.001
89.0,0.0018870051086425782,0.001922356506934762,0.001922356506934762,0.001
90.0,0.0019404328399658204,0.0019122886056873202,0.0019122886056873202,0.001
91.0,0.0019109083236694335,0.0019044396933710576,0.0019044396933710576,0.001
92.0,0.0019333928955078126,0.0019020188269656896,0.0019020188269656896,0.001
93.0,0.0020125498733520506,0.0018853514271569252,0.0018853514271569252,0.001
94.0,0.0019055249153137207,0.0018795243023514748,0.0018795243023514748,0.001
95.0,0.0019453850448608399,0.001871010071336031,0.001871010071336031,0.001
96.0,0.0018576054260253905,0.0018623695784574746,0.0018623695784574746,0.001
97.0,0.001770687922668457,0.0018608945190957188,0.0018608945190957188,0.001
98.0,0.0018236578994750977,0.001844789540669918,0.001844789540669918,0.001
99.0,0.0017866703964233399,0.0018396025545182825,0.0018396025545182825,0.001
100.0,0.0017735404525756836,0.00183710954801023,0.00183710954801023,0.001
