epoch,validation_price_mae,loss,price_loss
1.0,0.012454108444213867,0.0342497570836401,0.0342497570836401
2.0,0.012029573968505859,0.01247304383595705,0.01247304383595705
3.0,0.010041155786132813,0.01099418880292654,0.01099418880292654
4.0,0.007858087158203126,0.008621848051757813,0.008621848051757813
5.0,0.006802580688476562,0.007632748360373974,0.007632748360373974
6.0,0.006178643753051757,0.006858465792070627,0.006858465792070627
7.0,0.004892213832092285,0.005690932734782696,0.005690932734782696
8.0,0.0046484087768554685,0.004893142404942512,0.004893142404942512
9.0,0.004092611378479004,0.004345533076792955,0.004345533076792955
10.0,0.003840800521850586,0.003918441287862062,0.003918441287862062
11.0,0.003403563723754883,0.003604534573625326,0.003604534573625326
12.0,0.003413236358642578,0.003368340520170331,0.003368340520170331
13.0,0.0030175452575683594,0.003188131337263584,0.003188131337263584
14.0,0.0029433785690307617,0.0030404116933405397,0.0030404116933405397
15.0,0.002733237208557129,0.0029186787161570786,0.0029186787161570786
16.0,0.0028009632301330568,0.00280719302179873,0.00280719302179873
17.0,0.002628631069946289,0.00271156790029943,0.00271156790029943
18.0,0.002591772868347168,0.0026186408755612374,0.0026186408755612374
19.0,0.0025410141235351564,0.002531977953632474,0.002531977953632474
20.0,0.0024322216110229493,0.00245077591129303,0.00245077591129303
21.0,0.0022319140754699708,0.0023759202719694375,0.0023759202719694375
22.0,0.0022971484313964842,0.0023055812011671065,0.0023055812011671065
23.0,0.002108881463623047,0.0022425009055405854,0.0022425009055405854
24.0,0.002138624432373047,0.0021804739406198264,0.0021804739406198264
25.0,0.004514455981445313,0.003313042560353279,0.003313042560353279
26.0,0.002717289321899414,0.003508933983697295,0.003508933983697295
27.0,0.00423352737121582,0.0033983521047192813,0.0033983521047192813
28.0,0.0030104179710388184,0.003404579582682252,0.003404579582682252
29.0,0.0033943537109375,0.0032621942364031075,0.0032621942364031075
30.0,0.003434921594238281,0.0031757466733807324,0.0031757466733807324
31.0,0.0028948398086547852,0.003093077634487748,0.003093077634487748
32.0,0.0031869609283447266,0.003081590264785886,0.003081590264785886
33.0,0.0029210016876220703,0.002977611375514865,0.002977611375514865
34.0,0.003171204719543457,0.0029743841989850997,0.0029743841989850997
35.0,0.0019001144256591796,0.0027923025184601546,0.0027923025184601546
36.0,0.0016710708213806152,0.0025472261543413996,0.0025472261543413996
37.0,0.0031182329956054686,0.00299399453194499,0.00299399453194499
38.0,0.0026813263580322266,0.0028396677705609798,0.0028396677705609798
39.0,0.003250758679962158,0.002725164025092125,0.002725164025092125
40.0,0.0031024225357055664,0.002690235338872075,0.002690235338872075
41.0,0.003035917200469971,0.0027322978546839953,0.0027322978546839953
42.0,0.0022039211112976076,0.0026415729024130107,0.0026415729024130107
43.0,0.0013946528427124024,0.00181019309394598,0.00181019309394598
44.0,0.0013272881538391114,0.0014846394174444675,0.0014846394174444675
45.0,0.0028415704025268555,0.0026409797487664225,0.0026409797487664225
46.0,0.002886012873840332,0.002600960474447012,0.002600960474447012
47.0,0.002639410704803467,0.0026091539718949793,0.0026091539718949793
48.0,0.002546292889404297,0.002402579284029603,0.002402579284029603
49.0,0.002557313660430908,0.002576073507909775,0.002576073507909775
50.0,0.0012958305423736573,0.0019832038973996045,0.0019832038973996045
51.0,0.003114846224975586,0.0017104492827224732,0.0017104492827224732
52.0,0.0020116766510009767,0.0026165402273935078,0.0026165402273935078
53.0,0.0028735110580444334,0.0022574480812728405,0.0022574480812728405
54.0,0.0026728954109191895,0.0025323852266800405,0.0025323852266800405
55.0,0.0021820979553222658,0.0023391423102128504,0.0023391423102128504
56.0,0.0027071059005737306,0.0020266062286895515,0.0020266062286895515
57.0,0.0019963014785766603,0.002498223759532571,0.002498223759532571
58.0,0.002579194679260254,0.002264774423456192,0.002264774423456192
59.0,0.0023347442489624025,0.0023546741688990594,0.0023546741688990594
60.0,0.002072481185913086,0.0022517190473502874,0.0022517190473502874
61.0,0.0018937662956237792,0.0022525721161830423,0.0022525721161830423
62.0,0.002288684750366211,0.0022464417342865466,0.0022464417342865466
63.0,0.002674454822540283,0.001945778571563363,0.001945778571563363
64.0,0.0026519775344848633,0.00239245953897804,0.00239245953897804
65.0,0.0016135077812194825,0.002164382799347937,0.002164382799347937
66.0,0.0010794454483032227,0.0011992173925948143,0.0011992173925948143
67.0,0.0024596454948425293,0.002172038899962902,0.002172038899962902
68.0,0.004005514498901367,0.0020291276478505136,0.0020291276478505136
69.0,0.0024913459915161134,0.0023215958358287813,0.0023215958358287813
70.0,0.0020868197235107424,0.002115668978611827,0.002115668978611827
71.0,0.002126254739379883,0.0021576090391337874,0.0021576090391337874
72.0,0.0022566929473876954,0.0021136367188513278,0.0021136367188513278
73.0,0.0010459929069519043,0.001665521233716309,0.001665521233716309
74.0,0.0017874716766357421,0.002081116719356775,0.002081116719356775
75.0,0.0016820598503112794,0.0021213575194087625,0.0021213575194087625
76.0,0.001768171060180664,0.002056487767277956,0.002056487767277956
77.0,0.001045340634918213,0.001176593022224605,0.001176593022224605
78.0,0.0016084407897949218,0.0013559179365617037,0.0013559179365617037
79.0,0.002036933871459961,0.0022194551696121693,0.0022194551696121693
80.0,0.0019000016326904297,0.0019882976105445624,0.0019882976105445624
81.0,0.0016652901840209962,0.0020399762713384628,0.0020399762713384628
82.0,0.0016819454254150391,0.0020198821626889706,0.0020198821626889706
83.0,0.0016498064689636231,0.0020146971108475327,0.0020146971108475327
84.0,0.0020365917419433595,0.0018982152459025383,0.0018982152459025383
85.0,0.0013547193733215333,0.0019899700126701594,0.0019899700126701594
86.0,0.0017988451690673828,0.001994083164231181,0.001994083164231181
87.0,0.0021307394973754884,0.0017329475150620938,0.0017329475150620938
88.0,0.0018506372695922852,0.0020056455429601668,0.0020056455429601668
89.0,0.002330878971862793,0.0017971290396541356,0.0017971290396541356
90.0,0.002050150158691406,0.002009380866267383,0.002009380866267383
91.0,0.0019808528800964354,0.0017940026707696914,0.0017940026707696914
92.0,0.0018740858306884765,0.001986457276069224,0.001986457276069224
93.0,0.0019059532203674317,0.0018195858213296532,0.0018195858213296532
94.0,0.0020481022453308103,0.0017855759713345765,0.0017855759713345765
95.0,0.0019318233230590821,0.0019713423038840295,0.0019713423038840295
96.0,0.0016669848472595215,0.0018206390381342173,0.0018206390381342173
97.0,0.001977899005126953,0.0018707800818282365,0.0018707800818282365
98.0,0.0017681569519042968,0.0018317228144544362,0.0018317228144544362
99.0,0.0019219056587219238,0.0016485061422669887,0.0016485061422669887
100.0,0.0013263964683532714,0.0018930324351078272,0.0018930324351078272
